month_start,atc_level3,total_rx_atc3,known_status_rx_atc3,status_coverage_atc3,filled_rx_atc3,refill_adherence_atc3,unique_patients_atc3,pct_female_atc3,median_age_atc3,pct_admin_visits_atc3,low_coverage_flag_atc3
2024-02-01,A12C,11,3,27.27,3,100.0,11,609.09,10.0,0.0,1
2024-02-01,A16A,8,6,75.0,3,50.0,7,737.5,5.0,0.0,0
2024-02-01,B01A,52,38,73.08,34,89.47,48,125.0,36.0,0.0,0
2024-02-01,B02A,1,1,100.0,1,100.0,1,6600.0,1.0,,0
2024-02-01,B03A,12,4,33.33,2,50.0,12,483.33,12.0,0.0,1
2024-02-01,B03B,3,0,0.0,0,,3,2166.67,3.0,0.0,1
2024-02-01,C01B,2,1,50.0,1,100.0,2,4050.0,0.0,0.0,1
2024-02-01,C01D,11,11,100.0,9,81.82,11,618.18,9.0,,0
2024-02-01,C01E,9,5,55.56,3,60.0,9,800.0,8.0,,1
2024-02-01,C02A,14,7,50.0,7,100.0,14,478.57,13.0,0.0,1
2024-02-01,C02C,10,5,50.0,4,80.0,10,620.0,4.0,0.0,1
2024-02-01,C03B,9,4,44.44,4,100.0,8,755.56,9.0,0.0,1
2024-02-01,C03C,18,13,72.22,11,84.62,18,327.78,13.0,0.0,0
2024-02-01,C03D,6,3,50.0,2,66.67,5,1141.67,4.0,0.0,1
2024-02-01,C03E,1,1,100.0,1,100.0,1,5800.0,1.0,,0
2024-02-01,C04A,8,5,62.5,4,80.0,8,825.0,7.0,100.0,1
2024-02-01,C05A,3,2,66.67,2,100.0,3,1900.0,2.0,,1
2024-02-01,C05B,1,1,100.0,1,100.0,1,9300.0,0.0,,0
2024-02-01,C05C,2,2,100.0,1,50.0,2,3100.0,2.0,,0
2024-02-01,C07A,77,53,68.83,48,90.57,71,80.52,56.0,0.0,1
2024-02-01,C07B,1,1,100.0,1,100.0,1,5900.0,1.0,,0
2024-02-01,C08C,21,11,52.38,9,81.82,18,304.76,18.0,11.11,1
2024-02-01,C08D,2,2,100.0,2,100.0,2,2975.0,2.0,,0
2024-02-01,C08G,1,1,100.0,1,100.0,1,6200.0,1.0,,0
2024-02-01,C09A,45,23,51.11,22,95.65,42,137.78,35.0,5.0,1
2024-02-01,C09B,94,62,65.96,55,88.71,85,65.43,65.0,8.7,1
2024-02-01,C09C,14,8,57.14,8,100.0,13,400.0,11.0,0.0,1
2024-02-01,C09D,15,13,86.67,12,92.31,14,433.33,12.0,0.0,0
2024-02-01,C10A,102,36,35.29,30,83.33,95,58.82,75.0,0.0,1
2024-02-01,C10B,5,2,40.0,2,100.0,5,1300.0,2.0,0.0,1
2024-02-01,D01A,3,2,66.67,2,100.0,3,2366.67,2.0,0.0,1
2024-02-01,D02A,2,0,0.0,0,,2,2650.0,1.0,0.0,1
2024-02-01,D06B,1,1,100.0,0,0.0,1,6600.0,1.0,,0
2024-02-01,D07A,8,5,62.5,5,100.0,8,656.25,7.0,0.0,1
2024-02-01,D07B,4,1,25.0,1,100.0,4,737.5,1.0,0.0,1
2024-02-01,D07C,1,0,0.0,0,,1,5700.0,1.0,,1
2024-02-01,D07X,1,0,0.0,0,,1,3400.0,1.0,,1
2024-02-01,G01A,2,1,50.0,1,100.0,2,2050.0,2.0,0.0,1
2024-02-01,G02C,1,1,100.0,1,100.0,1,3800.0,1.0,,0
2024-02-01,G03A,4,3,75.0,3,100.0,4,675.0,4.0,,0
2024-02-01,G04B,2,1,50.0,1,100.0,2,3800.0,1.0,,1
2024-02-01,G04C,7,6,85.71,5,83.33,7,1014.29,0.0,,0
2024-02-01,H02A,3,2,66.67,2,100.0,3,2233.33,3.0,0.0,1
2024-02-01,H03A,17,10,58.82,9,90.0,17,341.18,15.0,0.0,1
2024-02-01,H03B,1,1,100.0,1,100.0,1,4900.0,1.0,,0
2024-02-01,ISMT,18,12,66.67,11,91.67,16,325.0,10.0,0.0,1
2024-02-01,J01A,3,3,100.0,3,100.0,3,2133.33,1.0,,0
2024-02-01,J01C,24,17,70.83,17,100.0,24,216.67,17.0,0.0,0
2024-02-01,J01D,13,7,53.85,7,100.0,13,384.62,7.0,0.0,1
2024-02-01,J01E,6,5,83.33,4,80.0,6,1033.33,4.0,,0
2024-02-01,J01F,23,19,82.61,18,94.74,23,234.78,15.0,0.0,0
2024-02-01,J01M,14,12,85.71,12,100.0,14,357.14,10.0,,0
2024-02-01,J01X,10,3,30.0,3,100.0,10,560.0,10.0,0.0,1
2024-02-01,J02A,3,2,66.67,1,50.0,3,1866.67,3.0,0.0,1
2024-02-01,J05A,3,2,66.67,2,100.0,3,1866.67,1.0,0.0,1
2024-02-01,L02B,1,1,100.0,1,100.0,1,7200.0,1.0,,0
2024-02-01,M01A,76,61,80.26,51,83.61,74,76.97,55.0,0.0,0
2024-02-01,M02A,15,10,66.67,9,90.0,14,386.67,11.0,,1
2024-02-01,M03B,18,10,55.56,9,90.0,16,330.56,12.0,20.0,1
2024-02-01,M04A,16,12,75.0,10,83.33,15,440.62,11.0,0.0,0
2024-02-01,M05B,1,1,100.0,1,100.0,1,6500.0,1.0,,0
2024-02-01,MISSING,81,68,83.95,65,95.59,44,76.54,44.0,0.0,0
2024-02-01,N02A,28,21,75.0,15,71.43,25,230.36,22.0,33.33,0
2024-02-01,N02B,27,20,74.07,18,90.0,26,214.81,18.0,0.0,0
2024-02-01,N02C,1,1,100.0,1,100.0,1,6900.0,0.0,,0
2024-02-01,N03A,4,3,75.0,3,100.0,4,1500.0,2.0,,0
2024-02-01,N05A,2,0,0.0,0,,2,1250.0,0.0,0.0,1
2024-02-01,N05B,48,41,85.42,36,87.8,46,129.17,38.0,0.0,0
2024-02-01,N05C,10,9,90.0,9,100.0,9,635.0,9.0,,0
2024-02-01,N06A,9,8,88.89,7,87.5,9,655.56,6.0,,0
2024-02-01,N06B,15,7,46.67,7,100.0,15,413.33,9.0,25.0,1
2024-02-01,N07C,10,2,20.0,1,50.0,10,545.0,6.0,0.0,1
2024-02-01,P01A,1,1,100.0,1,100.0,1,3400.0,1.0,,0
2024-02-01,P03A,1,0,0.0,0,,1,2500.0,1.0,0.0,1
2024-02-01,R01A,8,4,50.0,3,75.0,8,556.25,6.0,0.0,1
2024-02-01,R03A,35,22,62.86,19,86.36,31,168.57,28.0,0.0,1
2024-02-01,R03B,6,6,100.0,5,83.33,5,1066.67,5.0,,0
2024-02-01,R03D,16,15,93.75,12,80.0,15,384.38,12.0,,0
2024-02-01,R05C,3,2,66.67,2,100.0,3,1566.67,2.0,0.0,1
2024-02-01,R05D,9,6,66.67,5,83.33,9,622.22,9.0,0.0,1
2024-02-01,R05F,7,7,100.0,6,85.71,7,671.43,5.0,,0
2024-02-01,R06A,27,17,62.96,15,88.24,26,211.11,23.0,0.0,1
2024-02-01,S01A,5,4,80.0,4,100.0,5,720.0,4.0,0.0,0
2024-02-01,S01B,3,3,100.0,2,66.67,3,2633.33,2.0,,0
2024-02-01,S01C,1,1,100.0,1,100.0,1,7900.0,0.0,,0
2024-02-01,S01E,6,6,100.0,6,100.0,5,1100.0,4.0,,0
2024-02-01,S03A,2,2,100.0,2,100.0,2,2825.0,2.0,,0
2024-02-01,V06D,2,2,100.0,2,100.0,2,1550.0,0.0,,0
2024-03-01,A02B,95,56,58.95,48,85.71,90,62.11,71.0,0.0,1
2024-03-01,A03A,2,2,100.0,2,100.0,2,2675.0,0.0,,0
2024-03-01,A03F,6,5,83.33,4,80.0,6,1041.67,1.0,0.0,0
2024-03-01,A05B,2,1,50.0,0,0.0,2,3400.0,1.0,,1
2024-03-01,A06A,4,1,25.0,1,100.0,3,1537.5,4.0,,1
2024-03-01,A07A,2,1,50.0,0,0.0,2,2750.0,2.0,100.0,1
2024-03-01,A07C,1,0,0.0,0,,1,3900.0,1.0,100.0,1
2024-03-01,A07E,1,1,100.0,0,0.0,1,7200.0,1.0,,0
2024-03-01,A10A,5,5,100.0,5,100.0,4,1260.0,0.0,,0
2024-03-01,A10B,38,20,52.63,20,100.0,36,155.26,33.0,0.0,1
2024-03-01,A11C,27,16,59.26,14,87.5,27,251.85,23.0,0.0,1
2024-03-01,A11D,7,2,28.57,2,100.0,7,628.57,3.0,0.0,1
2024-03-01,A11E,7,0,0.0,0,,7,1057.14,5.0,0.0,1
2024-03-01,A12A,5,5,100.0,5,100.0,5,1440.0,5.0,,0
2024-03-01,A12B,10,5,50.0,4,80.0,9,655.0,7.0,,1
2024-03-01,A12C,8,3,37.5,3,100.0,8,562.5,7.0,0.0,1
2024-03-01,A16A,2,2,100.0,2,100.0,2,3500.0,1.0,,0
2024-03-01,B01A,40,27,67.5,25,92.59,39,162.5,27.0,0.0,1
2024-03-01,B02A,1,0,0.0,0,,1,4700.0,1.0,,1
2024-03-01,B03A,12,4,33.33,3,75.0,12,441.67,11.0,0.0,1
2024-03-01,B03B,3,2,66.67,2,100.0,3,2166.67,2.0,0.0,1
2024-03-01,C01B,1,1,100.0,0,0.0,1,7200.0,1.0,,0
2024-03-01,C01D,9,8,88.89,6,75.0,8,766.67,5.0,,0
2024-03-01,C01E,8,7,87.5,6,85.71,8,931.25,5.0,,0
2024-03-01,C02A,6,2,33.33,2,100.0,6,1066.67,5.0,0.0,1
2024-03-01,C02C,5,2,40.0,1,50.0,5,1280.0,5.0,0.0,1
2024-03-01,C03B,4,1,25.0,1,100.0,4,1412.5,4.0,0.0,1
2024-03-01,C03C,15,11,73.33,9,81.82,13,460.0,11.0,0.0,0
2024-03-01,C03D,4,1,25.0,1,100.0,4,1825.0,4.0,0.0,1
2024-03-01,C03E,4,2,50.0,2,100.0,3,1375.0,3.0,,1
2024-03-01,C04A,3,2,66.67,1,50.0,3,2466.67,1.0,,1
2024-03-01,C05A,4,2,50.0,1,50.0,4,1100.0,3.0,0.0,1
2024-03-01,C05B,1,0,0.0,0,,1,5200.0,1.0,0.0,1
2024-03-01,C05C,5,0,0.0,0,,5,1420.0,5.0,0.0,1
2024-03-01,C07A,69,47,68.12,43,91.49,63,84.06,54.0,0.0,1
2024-03-01,C08C,32,11,34.38,11,100.0,32,204.69,24.0,0.0,1
2024-03-01,C08D,2,2,100.0,2,100.0,2,3425.0,2.0,,0
2024-03-01,C09A,47,32,68.09,30,93.75,46,129.79,34.0,0.0,1
2024-03-01,C09B,90,53,58.89,53,100.0,81,71.11,60.0,2.86,1
2024-03-01,C09C,9,6,66.67,5,83.33,7,600.0,9.0,0.0,1
2024-03-01,C09D,11,6,54.55,6,100.0,9,490.91,8.0,0.0,1
2024-03-01,C10A,93,29,31.18,26,89.66,89,64.52,69.0,0.0,1
2024-03-01,C10B,5,4,80.0,2,50.0,5,1500.0,3.0,,0
2024-03-01,D01A,7,4,57.14,3,75.0,7,914.29,6.0,66.67,1
2024-03-01,D02A,1,1,100.0,1,100.0,1,5900.0,0.0,,0
2024-03-01,D06A,3,3,100.0,3,100.0,3,1266.67,2.0,,0
2024-03-01,D06B,1,0,0.0,0,,1,6200.0,0.0,0.0,1
2024-03-01,D07A,8,1,12.5,1,100.0,8,418.75,6.0,14.29,1
2024-03-01,D07C,4,2,50.0,2,100.0,4,1600.0,4.0,0.0,1
2024-03-01,D07X,2,1,50.0,1,100.0,2,2700.0,2.0,0.0,1
2024-03-01,G01A,4,3,75.0,3,100.0,4,1125.0,4.0,0.0,0
2024-03-01,G03A,4,3,75.0,3,100.0,4,700.0,4.0,100.0,0
2024-03-01,G03C,1,0,0.0,0,,1,5000.0,1.0,,1
2024-03-01,G04B,4,1,25.0,1,100.0,4,1837.5,4.0,0.0,1
2024-03-01,G04C,9,6,66.67,6,100.0,7,766.67,0.0,50.0,1
2024-03-01,H02A,4,3,75.0,3,100.0,4,1250.0,3.0,0.0,0
2024-03-01,H03A,18,7,38.89,7,100.0,18,286.11,16.0,0.0,1
2024-03-01,H03B,5,4,80.0,3,75.0,5,920.0,4.0,0.0,0
2024-03-01,ISMT,19,7,36.84,6,85.71,19,252.63,14.0,16.67,1
2024-03-01,J01A,1,0,0.0,0,,1,8100.0,1.0,,1
2024-03-01,J01C,26,14,53.85,14,100.0,26,190.38,21.0,0.0,1
2024-03-01,J01D,11,6,54.55,5,83.33,10,436.36,10.0,20.0,1
2024-03-01,J01E,8,8,100.0,7,87.5,8,712.5,7.0,,0
2024-03-01,J01F,19,18,94.74,17,94.44,19,252.63,14.0,,0
2024-03-01,J01M,15,9,60.0,9,100.0,15,366.67,15.0,20.0,1
2024-03-01,J01X,7,3,42.86,3,100.0,6,600.0,6.0,0.0,1
2024-03-01,J05A,2,1,50.0,1,100.0,2,3525.0,1.0,,1
2024-03-01,J07A,2,1,50.0,1,100.0,2,2750.0,2.0,,1
2024-03-01,J07B,1,0,0.0,0,,1,2600.0,1.0,,1
2024-03-01,L04A,1,0,0.0,0,,1,6300.0,1.0,,1
2024-03-01,M01A,73,53,72.6,49,92.45,72,78.08,56.0,0.0,0
2024-03-01,M01B,2,2,100.0,1,50.0,2,3675.0,1.0,,0
2024-03-01,M02A,9,8,88.89,8,100.0,9,744.44,8.0,,0
2024-03-01,M03B,10,5,50.0,4,80.0,10,565.0,6.0,0.0,1
2024-03-01,M04A,18,8,44.44,8,100.0,16,383.33,13.0,0.0,1
2024-03-01,M05B,1,1,100.0,1,100.0,1,7200.0,1.0,,0
2024-03-01,MISSING,53,46,86.79,46,100.0,34,109.43,30.0,,0
2024-03-01,N02A,20,13,65.0,13,100.0,16,322.5,17.0,0.0,1
2024-03-01,N02B,18,16,88.89,15,93.75,17,322.22,11.0,0.0,0
2024-03-01,N03A,4,2,50.0,2,100.0,4,1425.0,4.0,0.0,1
2024-03-01,N04B,1,1,100.0,1,100.0,1,7200.0,1.0,,0
2024-03-01,N05A,1,0,0.0,0,,1,2800.0,0.0,,1
2024-03-01,N05B,64,55,85.94,51,92.73,60,89.06,53.0,0.0,0
2024-03-01,N05C,11,5,45.45,5,100.0,9,490.91,9.0,0.0,1
2024-03-01,N06A,9,6,66.67,6,100.0,9,733.33,9.0,,1
2024-03-01,N06B,15,11,73.33,8,72.73,15,480.0,13.0,0.0,0
2024-03-01,N07C,13,9,69.23,6,66.67,13,500.0,9.0,0.0,1
2024-03-01,P02C,3,0,0.0,0,,3,1600.0,1.0,66.67,1
2024-03-01,P03A,1,0,0.0,0,,1,3700.0,1.0,0.0,1
2024-03-01,R01A,4,1,25.0,1,100.0,4,1050.0,2.0,0.0,1
2024-03-01,R03A,26,13,50.0,13,100.0,22,211.54,23.0,0.0,1
2024-03-01,R03B,4,2,50.0,1,50.0,4,1200.0,3.0,0.0,1
2024-03-01,R03D,15,13,86.67,12,92.31,14,413.33,11.0,0.0,0
2024-03-01,R05C,5,2,40.0,1,50.0,5,1360.0,3.0,0.0,1
2024-03-01,R05D,6,2,33.33,2,100.0,6,933.33,6.0,0.0,1
2024-03-01,R05F,6,3,50.0,3,100.0,6,658.33,5.0,0.0,1
2024-03-01,R06A,19,10,52.63,8,80.0,18,278.95,15.0,16.67,1
2024-03-01,S01A,2,2,100.0,2,100.0,2,2225.0,1.0,,0
2024-03-01,S01E,6,4,66.67,4,100.0,5,900.0,5.0,,1
2024-03-01,S03A,2,1,50.0,1,100.0,2,400.0,1.0,0.0,1
2024-03-01,V03A,1,1,100.0,1,100.0,1,6900.0,1.0,,0
2024-03-01,V07A,1,1,100.0,1,100.0,1,7800.0,1.0,,0
2024-04-01,-,1,1,100.0,1,100.0,1,500.0,0.0,,0
2024-04-01,A02B,74,42,56.76,38,90.48,70,78.38,46.0,8.33,1
2024-04-01,A03A,9,8,88.89,7,87.5,7,611.11,8.0,0.0,0
2024-04-01,A03F,1,0,0.0,0,,1,6100.0,1.0,,1
2024-04-01,A05B,2,1,50.0,0,0.0,2,2550.0,1.0,0.0,1
2024-04-01,A07A,1,1,100.0,1,100.0,1,6600.0,0.0,,0
2024-04-01,A07E,1,1,100.0,1,100.0,1,6700.0,1.0,,0
2024-04-01,A10A,11,9,81.82,8,88.89,10,563.64,6.0,100.0,0
2024-04-01,A10B,43,23,53.49,22,95.65,37,127.91,35.0,0.0,1
2024-04-01,A11C,27,15,55.56,15,100.0,24,218.52,24.0,0.0,1
2024-04-01,A11D,9,3,33.33,2,66.67,9,722.22,5.0,0.0,1
2024-04-01,A11E,3,1,33.33,0,0.0,3,1700.0,2.0,0.0,1
2024-04-01,A11G,1,0,0.0,0,,1,6700.0,0.0,,1
2024-04-01,A11H,1,1,100.0,1,100.0,1,5000.0,1.0,,0
2024-04-01,A12A,7,6,85.71,6,100.0,5,785.71,6.0,,0
2024-04-01,A12B,10,4,40.0,3,75.0,9,600.0,5.0,,1
2024-04-01,A12C,8,6,75.0,4,66.67,8,675.0,5.0,0.0,0
2024-04-01,A16A,5,4,80.0,3,75.0,5,1380.0,3.0,,0
2024-04-01,B01A,43,32,74.42,30,93.75,40,155.81,28.0,0.0,0
2024-04-01,B03A,17,3,17.65,3,100.0,16,288.24,17.0,0.0,1
2024-04-01,B03B,8,1,12.5,1,100.0,8,881.25,4.0,0.0,1
2024-04-01,B05B,1,1,100.0,1,100.0,1,1400.0,0.0,,0
2024-04-01,C01A,1,1,100.0,1,100.0,1,6700.0,0.0,,0
2024-04-01,C01B,1,1,100.0,1,100.0,1,6000.0,1.0,,0
2024-04-01,C01D,15,14,93.33,13,92.86,13,460.0,11.0,,0
2024-04-01,C01E,11,10,90.91,8,80.0,10,663.64,10.0,,0
2024-04-01,C02A,14,8,57.14,8,100.0,14,425.0,10.0,0.0,1
2024-04-01,C02C,9,4,44.44,4,100.0,9,733.33,7.0,0.0,1
2024-04-01,C03B,12,4,33.33,4,100.0,12,508.33,7.0,0.0,1
2024-04-01,C03C,16,12,75.0,10,83.33,14,375.0,9.0,,0
2024-04-01,C03D,8,6,75.0,5,83.33,8,812.5,4.0,,0
2024-04-01,C03E,1,0,0.0,0,,1,6000.0,1.0,,1
2024-04-01,C04A,10,7,70.0,5,71.43,8,635.0,9.0,0.0,0
2024-04-01,C05A,2,0,0.0,0,,2,2000.0,0.0,0.0,1
2024-04-01,C05B,1,0,0.0,0,,1,5200.0,1.0,0.0,1
2024-04-01,C05C,2,1,50.0,1,100.0,2,2800.0,1.0,0.0,1
2024-04-01,C07A,69,45,65.22,42,93.33,64,86.96,51.0,0.0,1
2024-04-01,C08C,31,13,41.94,13,100.0,28,216.13,18.0,0.0,1
2024-04-01,C09A,47,14,29.79,13,92.86,47,123.4,25.0,3.85,1
2024-04-01,C09B,89,51,57.3,49,96.08,83,68.54,66.0,0.0,1
2024-04-01,C09C,14,10,71.43,9,90.0,14,432.14,9.0,0.0,0
2024-04-01,C09D,9,5,55.56,5,100.0,9,633.33,7.0,0.0,1
2024-04-01,C10A,92,23,25.0,20,86.96,88,66.3,65.0,4.84,1
2024-04-01,C10B,5,4,80.0,4,100.0,5,1200.0,3.0,0.0,0
2024-04-01,D01A,3,1,33.33,0,0.0,3,1633.33,1.0,0.0,1
2024-04-01,D02A,1,0,0.0,0,,1,4900.0,0.0,0.0,1
2024-04-01,D06A,3,2,66.67,2,100.0,3,966.67,3.0,0.0,1
2024-04-01,D06B,3,0,0.0,0,,3,2066.67,2.0,0.0,1
2024-04-01,D07A,10,4,40.0,4,100.0,10,460.0,6.0,0.0,1
2024-04-01,D08A,1,1,100.0,1,100.0,1,8100.0,1.0,,0
2024-04-01,D11A,3,2,66.67,2,100.0,2,1833.33,3.0,,1
2024-04-01,G01A,3,2,66.67,2,100.0,3,900.0,3.0,0.0,1
2024-04-01,G03A,4,2,50.0,2,100.0,4,1012.5,4.0,,1
2024-04-01,G03D,1,0,0.0,0,,1,4800.0,1.0,100.0,1
2024-04-01,G04B,2,2,100.0,1,50.0,2,3050.0,0.0,,0
2024-04-01,G04C,3,2,66.67,2,100.0,3,2233.33,0.0,,1
2024-04-01,H02A,4,2,50.0,2,100.0,4,837.5,4.0,0.0,1
2024-04-01,H03A,13,4,30.77,4,100.0,13,384.62,10.0,12.5,1
2024-04-01,H03B,2,0,0.0,0,,2,2425.0,2.0,0.0,1
2024-04-01,ISMT,9,7,77.78,7,100.0,9,566.67,5.0,0.0,0
2024-04-01,J01A,2,2,100.0,2,100.0,2,2425.0,2.0,,0
2024-04-01,J01C,15,13,86.67,9,69.23,15,340.0,8.0,0.0,0
2024-04-01,J01D,8,2,25.0,2,100.0,8,512.5,6.0,0.0,1
2024-04-01,J01E,3,1,33.33,1,100.0,3,366.67,3.0,0.0,1
2024-04-01,J01F,15,13,86.67,13,100.0,15,333.33,10.0,0.0,0
2024-04-01,J01M,13,8,61.54,8,100.0,12,384.62,11.0,0.0,1
2024-04-01,J01X,6,2,33.33,1,50.0,6,766.67,6.0,0.0,1
2024-04-01,J05A,3,1,33.33,1,100.0,3,1733.33,3.0,0.0,1
2024-04-01,J07B,1,1,100.0,0,0.0,1,3600.0,0.0,,0
2024-04-01,L01E,1,1,100.0,1,100.0,1,7600.0,1.0,,0
2024-04-01,L04A,2,2,100.0,1,50.0,2,3350.0,2.0,,0
2024-04-01,M01A,64,47,73.44,43,91.49,59,92.19,46.0,0.0,0
2024-04-01,M01B,1,1,100.0,1,100.0,1,8000.0,1.0,,0
2024-04-01,M02A,13,8,61.54,7,87.5,11,453.85,9.0,0.0,1
2024-04-01,M03B,14,10,71.43,10,100.0,14,403.57,8.0,33.33,0
2024-04-01,M04A,13,9,69.23,9,100.0,13,500.0,9.0,0.0,1
2024-04-01,M05B,1,1,100.0,1,100.0,1,5900.0,1.0,,0
2024-04-01,MISSING,62,47,75.81,44,93.62,40,107.26,44.0,0.0,0
2024-04-01,N02A,19,17,89.47,17,100.0,18,347.37,12.0,0.0,0
2024-04-01,N02B,11,10,90.91,10,100.0,11,554.55,7.0,,0
2024-04-01,N02C,1,1,100.0,1,100.0,1,6000.0,1.0,,0
2024-04-01,N03A,6,4,66.67,4,100.0,6,950.0,4.0,0.0,1
2024-04-01,N05A,3,1,33.33,1,100.0,3,1500.0,2.0,0.0,1
2024-04-01,N05B,45,38,84.44,36,94.74,42,142.22,38.0,0.0,0
2024-04-01,N05C,7,5,71.43,5,100.0,7,914.29,5.0,,0
2024-04-01,N06A,5,3,60.0,3,100.0,5,1340.0,4.0,,1
2024-04-01,N06B,13,11,84.62,9,81.82,13,576.92,11.0,,0
2024-04-01,N07A,1,1,100.0,1,100.0,1,6700.0,1.0,,0
2024-04-01,N07C,5,1,20.0,1,100.0,5,1300.0,5.0,0.0,1
2024-04-01,P01A,2,2,100.0,2,100.0,2,2975.0,0.0,,0
2024-04-01,P02C,2,0,0.0,0,,2,1400.0,0.0,,1
2024-04-01,P03A,1,0,0.0,0,,1,800.0,1.0,0.0,1
2024-04-01,R01A,11,6,54.55,6,100.0,11,427.27,9.0,0.0,1
2024-04-01,R03A,22,11,50.0,11,100.0,21,259.09,15.0,0.0,1
2024-04-01,R03B,6,6,100.0,6,100.0,5,916.67,4.0,,0
2024-04-01,R03D,13,10,76.92,9,90.0,11,484.62,10.0,0.0,0
2024-04-01,R05C,1,0,0.0,0,,1,5100.0,1.0,,1
2024-04-01,R05D,3,1,33.33,1,100.0,3,1633.33,3.0,,1
2024-04-01,R05F,2,1,50.0,1,100.0,2,2750.0,1.0,,1
2024-04-01,R06A,18,10,55.56,10,100.0,17,261.11,10.0,20.0,1
2024-04-01,S01A,8,5,62.5,5,100.0,8,606.25,8.0,0.0,1
2024-04-01,S01B,1,1,100.0,1,100.0,1,6700.0,1.0,,0
2024-04-01,S01C,1,0,0.0,0,,1,1100.0,1.0,0.0,1
2024-04-01,S01E,4,4,100.0,4,100.0,4,2062.5,4.0,,0
2024-04-01,S01G,1,0,0.0,0,,1,2900.0,1.0,0.0,1
2024-04-01,S02C,1,1,100.0,1,100.0,1,6700.0,0.0,,0
2024-04-01,S03A,1,0,0.0,0,,1,2500.0,1.0,0.0,1
2024-04-01,V06C,1,1,100.0,1,100.0,1,0.0,1.0,,0
2024-04-01,V06D,3,2,66.67,2,100.0,3,1666.67,1.0,0.0,1
2024-05-01,A02B,84,50,59.52,46,92.0,79,70.83,57.0,0.0,1
2024-05-01,A03A,5,3,60.0,3,100.0,5,1160.0,5.0,0.0,1
2024-05-01,A03F,5,5,100.0,5,100.0,3,1240.0,5.0,,0
2024-05-01,A05B,3,2,66.67,2,100.0,3,1933.33,2.0,0.0,1
2024-05-01,A06A,2,1,50.0,1,100.0,2,2525.0,2.0,0.0,1
2024-05-01,A07D,1,1,100.0,1,100.0,1,8300.0,1.0,,0
2024-05-01,A07X,1,0,0.0,0,,1,100.0,1.0,,1
2024-05-01,A09A,2,1,50.0,0,0.0,2,3150.0,1.0,0.0,1
2024-05-01,A10A,4,4,100.0,3,75.0,4,1212.5,1.0,,0
2024-05-01,A10B,38,16,42.11,15,93.75,35,153.95,24.0,9.52,1
2024-05-01,A11C,14,6,42.86,5,83.33,14,400.0,11.0,0.0,1
2024-05-01,A11D,4,3,75.0,1,33.33,4,1525.0,4.0,0.0,0
2024-05-01,A11E,4,1,25.0,0,0.0,4,1012.5,1.0,0.0,1
2024-05-01,A11G,1,1,100.0,1,100.0,1,6000.0,1.0,,0
2024-05-01,A11H,1,1,100.0,1,100.0,1,6000.0,1.0,,0
2024-05-01,A12A,6,5,83.33,5,100.0,6,1108.33,5.0,,0
2024-05-01,A12B,13,6,46.15,5,83.33,13,415.38,9.0,0.0,1
2024-05-01,A12C,7,4,57.14,4,100.0,7,828.57,5.0,0.0,1
2024-05-01,A16A,2,2,100.0,1,50.0,2,3225.0,2.0,,0
2024-05-01,B01A,45,34,75.56,32,94.12,42,148.89,20.0,0.0,0
2024-05-01,B03A,10,3,30.0,2,66.67,8,575.0,7.0,0.0,1
2024-05-01,B03B,8,1,12.5,1,100.0,8,731.25,2.0,0.0,1
2024-05-01,C01B,1,1,100.0,1,100.0,1,6700.0,0.0,,0
2024-05-01,C01D,12,9,75.0,7,77.78,11,587.5,5.0,0.0,0
2024-05-01,C01E,12,8,66.67,6,75.0,12,566.67,8.0,,1
2024-05-01,C02A,7,4,57.14,3,75.0,6,928.57,3.0,0.0,1
2024-05-01,C02C,4,2,50.0,2,100.0,4,1387.5,2.0,0.0,1
2024-05-01,C03B,19,6,31.58,4,66.67,18,347.37,9.0,0.0,1
2024-05-01,C03C,13,6,46.15,5,83.33,13,415.38,8.0,0.0,1
2024-05-01,C03D,10,7,70.0,6,85.71,10,700.0,5.0,0.0,0
2024-05-01,C03E,1,0,0.0,0,,1,6600.0,1.0,,1
2024-05-01,C04A,6,5,83.33,5,100.0,6,1008.33,3.0,100.0,0
2024-05-01,C05A,1,1,100.0,0,0.0,1,2900.0,0.0,,0
2024-05-01,C05C,3,2,66.67,0,0.0,3,1900.0,2.0,0.0,1
2024-05-01,C07A,57,40,70.18,37,92.5,55,100.0,35.0,7.69,0
2024-05-01,C07F,1,1,100.0,1,100.0,1,3800.0,0.0,,0
2024-05-01,C08C,23,11,47.83,10,90.91,23,282.61,13.0,0.0,1
2024-05-01,C08D,1,1,100.0,1,100.0,1,5700.0,1.0,,0
2024-05-01,C09A,33,20,60.61,19,95.0,32,190.91,17.0,0.0,1
2024-05-01,C09B,70,43,61.43,41,95.35,64,85.0,36.0,4.55,1
2024-05-01,C09C,13,9,69.23,8,88.89,13,523.08,7.0,0.0,1
2024-05-01,C09D,16,11,68.75,11,100.0,13,390.62,13.0,0.0,1
2024-05-01,C10A,78,23,29.49,21,91.3,77,76.28,44.0,3.85,1
2024-05-01,C10B,5,3,60.0,3,100.0,5,1400.0,3.0,0.0,1
2024-05-01,D01A,2,1,50.0,1,100.0,2,2825.0,2.0,0.0,1
2024-05-01,D02A,1,0,0.0,0,,1,5100.0,1.0,0.0,1
2024-05-01,D06A,3,1,33.33,1,100.0,3,800.0,2.0,0.0,1
